rgb_name,pano_name,label_name,num_circles,gps_coordinates,cities,country_codes,countries,cluster_id
0b56843833852b5a26a16e7f582efe2d_MUL.png,0b56843833852b5a26a16e7f582efe2d_PAN.png,0b56843833852b5a26a16e7f582efe2d_PAN_mask.png,6,"[[[44.836973942286754], [33.95944456805249]], [[44.837036875803676], [33.9597080895438]], [[44.83703294354618], [33.9596591913289]], [[44.837103894755515], [33.96000220007214]], [[44.83776342100446], [33.95956144163217]], [[44.83776637877295], [33.959726303983]]]",Bakhchysaray,UA,Ukraine,1
0b799ac8b4baf782b8c95ba275397d51_MUL.png,0b799ac8b4baf782b8c95ba275397d51_PAN.png,0b799ac8b4baf782b8c95ba275397d51_PAN_mask.png,1,"[[[-8.538954987554764], [116.09396020787672]]]",Mambalan,ID,Indonesia,7
0b846152c692b12ce5882a1e4b12cab2_MUL.png,0b846152c692b12ce5882a1e4b12cab2_PAN.png,0b846152c692b12ce5882a1e4b12cab2_PAN_mask.png,3,"[[[10.937323866930202], [-63.88762396745616]], [[10.937481205663802], [-63.88729510701002]], [[10.938157776058583], [-63.887185916848686]]]",Porlamar,VE,"Venezuela, Bolivarian Republic of",3
0b9701c4472b7efbab79b4d6e2eafe56_MUL.png,0b9701c4472b7efbab79b4d6e2eafe56_PAN.png,0b9701c4472b7efbab79b4d6e2eafe56_PAN_mask.png,2,"[[[30.523667378706993], [38.23942116509198]], [[30.52403351632256], [38.23966795067604]]]",Tubarjal,SA,Saudi Arabia,6
0ba721f9e995e05a70fd155656c50950_MUL.png,0ba721f9e995e05a70fd155656c50950_PAN.png,0ba721f9e995e05a70fd155656c50950_PAN_mask.png,1,"[[[-8.60085288325941], [116.07798422348752]]]",Mataram,ID,Indonesia,7
0bcab01cc4b9b0d6f8159a485e6a0680_MUL.png,0bcab01cc4b9b0d6f8159a485e6a0680_PAN.png,0bcab01cc4b9b0d6f8159a485e6a0680_PAN_mask.png,3,"[[[-23.61082104900922], [-46.56690677303769]], [[-23.61078708366629], [-46.5670008284235]], [[-23.610753118268764], [-46.567094883757804]]]",Sao Caetano do Sul,BR,Brazil,4
0bdca9c36ff766c988f89b9fe174b17b_MUL.png,0bdca9c36ff766c988f89b9fe174b17b_PAN.png,0bdca9c36ff766c988f89b9fe174b17b_PAN_mask.png,1,"[[[30.41051932610293], [38.15366236401048]]]",Tubarjal,SA,Saudi Arabia,5
0be6cfbe63f4a2796b0eec25eaf4560d_MUL.png,0be6cfbe63f4a2796b0eec25eaf4560d_PAN.png,0be6cfbe63f4a2796b0eec25eaf4560d_PAN_mask.png,1,"[[[-10.217678054909754], [-48.336779613608165]]]",Palmas,BR,Brazil,6
0bf6c477e131358ae8128a834aab18c7_MUL.png,0bf6c477e131358ae8128a834aab18c7_PAN.png,0bf6c477e131358ae8128a834aab18c7_PAN_mask.png,1,"[[[38.40569632130015], [27.069641395726237]]]",Karsiyaka,TR,Turkey,3
0c00a61401684b78fcafa9ace44f428f_MUL.png,0c00a61401684b78fcafa9ace44f428f_PAN.png,0c00a61401684b78fcafa9ace44f428f_PAN_mask.png,2,"[[[9.407893101468458], [104.97114366731833]]]",U Minh,VN,Viet Nam,1
0c06702bf574ac74bf19aa1565c4bc06_MUL.png,0c06702bf574ac74bf19aa1565c4bc06_PAN.png,0c06702bf574ac74bf19aa1565c4bc06_PAN_mask.png,1,"[[[10.143797388795479], [-66.7925253013242]]]",Ocumare del Tuy,VE,"Venezuela, Bolivarian Republic of",3
0c07a4dba9f16145471183cbd3177fbc_MUL.png,0c07a4dba9f16145471183cbd3177fbc_PAN.png,0c07a4dba9f16145471183cbd3177fbc_PAN_mask.png,6,"[[[50.495748052925514], [30.480407110885313]], [[50.49580360178313], [30.48059887555851]], [[50.49583777164048], [30.481187936049437]], [[50.49585944078583], [30.48080405431057]], [[50.49591542464852], [30.481015940376352]], [[50.495975250588046], [30.48120747883144]]]",Kiev,UA,Ukraine,4
0c09c992bf8aa05a0abe0f504bdcbacd_MUL.png,0c09c992bf8aa05a0abe0f504bdcbacd_PAN.png,0c09c992bf8aa05a0abe0f504bdcbacd_PAN_mask.png,14,"[[[10.491766378333677], [-66.7413866597845]], [[10.49178576947392], [-66.74126059925123]], [[10.49178887564137], [-66.74128986038635]], [[10.491777762282183], [-66.74135729349508]], [[10.491777533328188], [-66.74132508311135]], [[10.491792522967138], [-66.7413952551613]], [[10.491792814353925], [-66.74143625019924]], [[10.49242577417726], [-66.74119153021404]], [[10.492423875324167], [-66.74133210593311]], [[10.492443890870128], [-66.74129389180918]]]",Caucaguito,VE,"Venezuela, Bolivarian Republic of",1
0c0c7fe3ff40c4bda8fad03e5131ae15_MUL.png,0c0c7fe3ff40c4bda8fad03e5131ae15_PAN.png,0c0c7fe3ff40c4bda8fad03e5131ae15_PAN_mask.png,1,"[[[-12.993532423182971], [-38.46848470837113]]]",Salvador,BR,Brazil,3
0c1b83868e39a91e6fe0dadbe5d3fd31_MUL.png,0c1b83868e39a91e6fe0dadbe5d3fd31_PAN.png,0c1b83868e39a91e6fe0dadbe5d3fd31_PAN_mask.png,1,"[[[18.660750292730388], [105.6804307199852]]]",Yen Vinh,VN,Viet Nam,3
0c23e2c4e5ec934861ebbc66493e43d1_MUL.png,0c23e2c4e5ec934861ebbc66493e43d1_PAN.png,0c23e2c4e5ec934861ebbc66493e43d1_PAN_mask.png,2,"[[[36.89731838150189], [34.79615683934664]], [[36.89762776929708], [34.79566469542733]]]",Tarsus,TR,Turkey,1
0c254008b766924d3f7a1e1816efce3e_MUL.png,0c254008b766924d3f7a1e1816efce3e_PAN.png,0c254008b766924d3f7a1e1816efce3e_PAN_mask.png,1,"[[[-8.543178948923268], [116.14570986170692]]]",Penimbung Barat,ID,Indonesia,7
0c32e89afb84fd16254d62f18e67ac56_MUL.png,0c32e89afb84fd16254d62f18e67ac56_PAN.png,0c32e89afb84fd16254d62f18e67ac56_PAN_mask.png,2,"[[[36.805214815781326], [34.61836762725299]], [[36.80553022765175], [34.61862563654456]]]",Mercin,TR,Turkey,3
0c5d1c3604765dfa352a9bc9032842fe_MUL.png,0c5d1c3604765dfa352a9bc9032842fe_PAN.png,0c5d1c3604765dfa352a9bc9032842fe_PAN_mask.png,2,"[[[18.708095960437014], [105.67793550772886]], [[18.708260400649177], [105.6783468502124]]]",Vinh,VN,Viet Nam,3
0c8c6118cae5a6b3dc900ea8d403cc93_MUL.png,0c8c6118cae5a6b3dc900ea8d403cc93_PAN.png,0c8c6118cae5a6b3dc900ea8d403cc93_PAN_mask.png,1,"[[[30.104811009157086], [38.147802232802995]]]",Tubarjal,SA,Saudi Arabia,2
0ca5bc6ae4fb4a359096f1ba8af28477_MUL.png,0ca5bc6ae4fb4a359096f1ba8af28477_PAN.png,0ca5bc6ae4fb4a359096f1ba8af28477_PAN_mask.png,4,"[[[33.72267961558066], [10.742866403453977]], [[33.7228346260645], [10.743291361833064]], [[33.723090255640756], [10.74306218332156]], [[33.723733362397546], [10.742820005871986]]]",Houmt Souk,TN,Tunisia,6
0cada20ec3a47b1698c1f57c4b3d5c4f_MUL.png,0cada20ec3a47b1698c1f57c4b3d5c4f_PAN.png,0cada20ec3a47b1698c1f57c4b3d5c4f_PAN_mask.png,1,"[[[36.77678783103071], [10.183289005113572]]]",Ben Arous,TN,Tunisia,6
0cb370587cfdf3bcf74588908ba62fb8_MUL.png,0cb370587cfdf3bcf74588908ba62fb8_PAN.png,0cb370587cfdf3bcf74588908ba62fb8_PAN_mask.png,1,"[[[-8.071003752678259], [-34.89253201430941]]]",Recife,BR,Brazil,3
0cd1a9eac10dd6772ac605c3dd28e9f9_MUL.png,0cd1a9eac10dd6772ac605c3dd28e9f9_PAN.png,0cd1a9eac10dd6772ac605c3dd28e9f9_PAN_mask.png,1,"[[[10.61188376710489], [-66.82956279220912]]]",Caraballeda,VE,"Venezuela, Bolivarian Republic of",3
0cf5a1054001b7088412722ee3805b5c_MUL.png,0cf5a1054001b7088412722ee3805b5c_PAN.png,0cf5a1054001b7088412722ee3805b5c_PAN_mask.png,5,"[[[37.110699889194784], [-101.03123529173459]], [[37.11095136307764], [-101.03123650182174]], [[37.11125575894842], [-101.03123912601701]], [[37.11151605314105], [-101.03124057189133]], [[37.10825073345617], [-101.0353731695743]]]",Liberal,US,United States,5
0cf7a2873de3b354bb9e590e24149142_MUL.png,0cf7a2873de3b354bb9e590e24149142_PAN.png,0cf7a2873de3b354bb9e590e24149142_PAN_mask.png,1,"[[[48.954191904935065], [38.35792315625544]]]",Rubizhne,UA,Ukraine,6
0d1efe191bef2af7634a263c47e0b2de_MUL.png,0d1efe191bef2af7634a263c47e0b2de_PAN.png,0d1efe191bef2af7634a263c47e0b2de_PAN_mask.png,1,"[[[36.790089329761706], [34.60620382741172]]]",Mercin,TR,Turkey,3
0d235832084af40497aa329e07ee2216_MUL.png,0d235832084af40497aa329e07ee2216_PAN.png,0d235832084af40497aa329e07ee2216_PAN_mask.png,1,"[[[36.69996792592611], [39.651637307700405]]]",Pekmezli,TR,Turkey,0
0d283e0f5aa1b4a513e8428f32bce82c_MUL.png,0d283e0f5aa1b4a513e8428f32bce82c_PAN.png,0d283e0f5aa1b4a513e8428f32bce82c_PAN_mask.png,1,"[[[36.856339010821294], [10.153077375839434]]]",Tunis,TN,Tunisia,6
0d29025c0c327248317cad03e959558a_MUL.png,0d29025c0c327248317cad03e959558a_PAN.png,0d29025c0c327248317cad03e959558a_PAN_mask.png,3,"[[[49.96639482812453], [36.16010919194142]], [[49.96640880178563], [36.160679615553796]], [[49.96647340016817], [36.159986827330236]]]",Pokotylivka,UA,Ukraine,3
0d382c37f66b0ccc0a6c7800f242eaec_MUL.png,0d382c37f66b0ccc0a6c7800f242eaec_PAN.png,0d382c37f66b0ccc0a6c7800f242eaec_PAN_mask.png,2,"[[[36.925506233267505], [10.272813616290785]], [[36.92616729189259], [10.27203405071204]]]",Al Marsa,TN,Tunisia,7
0d3da0c680b1c5ceccfa0b77e58c8965_MUL.png,0d3da0c680b1c5ceccfa0b77e58c8965_PAN.png,0d3da0c680b1c5ceccfa0b77e58c8965_PAN_mask.png,1,"[[[46.41685529407111], [30.75443880099932]]]",Odessa,UA,Ukraine,0
0d4062a46db57f951b0aaeca32240206_MUL.png,0d4062a46db57f951b0aaeca32240206_PAN.png,0d4062a46db57f951b0aaeca32240206_PAN_mask.png,10,"[[[37.11239039681328], [-101.10403492332493]], [[37.11238609520354], [-101.10427720739432]], [[37.11251828573325], [-101.10403846321707]], [[37.112518491835516], [-101.1042753633079]], [[37.1127692625612], [-101.10406744693755]], [[37.112770446284365], [-101.10424928297485]], [[37.11289715147031], [-101.10407098693295]], [[37.112902842909676], [-101.10424743886291]], [[37.11302954809997], [-101.10406914251783]], [[37.113030731801096], [-101.10425097917815]]]",Liberal,US,United States,0
0d43dae6d6f6d3c4ed6672f0ad2b7b03_MUL.png,0d43dae6d6f6d3c4ed6672f0ad2b7b03_PAN.png,0d43dae6d6f6d3c4ed6672f0ad2b7b03_PAN_mask.png,1,"[[[-1.298646329790922], [36.76275640854892]]]",Nairobi,KE,Kenya,3
0d4dd033940369b4c83712443e4c284b_MUL.png,0d4dd033940369b4c83712443e4c284b_PAN.png,0d4dd033940369b4c83712443e4c284b_PAN_mask.png,1,"[[[-8.638176550605722], [116.17185572000443]]]",Karang Kuripan,ID,Indonesia,7
0d51f7cffc256271cdfc09efc1cbdaf4_MUL.png,0d51f7cffc256271cdfc09efc1cbdaf4_PAN.png,0d51f7cffc256271cdfc09efc1cbdaf4_PAN_mask.png,1,"[[[30.173713403132748], [38.22295880758324]]]",Tubarjal,SA,Saudi Arabia,2
0d60003684eec6043eee5f57132611a4_MUL.png,0d60003684eec6043eee5f57132611a4_PAN.png,0d60003684eec6043eee5f57132611a4_PAN_mask.png,4,"[[[38.07416160259954], [27.01890174684353]], [[38.07425818450823], [27.018859277915396]], [[38.074245592868], [27.018827404349345]]]",Ozdere,TR,Turkey,3
0d607473bc8f913d998f2162c02584f8_MUL.png,0d607473bc8f913d998f2162c02584f8_PAN.png,0d607473bc8f913d998f2162c02584f8_PAN_mask.png,2,"[[[10.508943338391965], [-66.83612863289845]], [[10.509489041543718], [-66.83582317546805]]]",Los Dos Caminos,VE,"Venezuela, Bolivarian Republic of",3
0d7540e5fc6399d1af1680f349ec444f_MUL.png,0d7540e5fc6399d1af1680f349ec444f_PAN.png,0d7540e5fc6399d1af1680f349ec444f_PAN_mask.png,1,"[[[10.032614145111097], [105.78252149102578]]]",Can Tho,VN,Viet Nam,7
0db47509be0ff34a26aab28403397aa2_MUL.png,0db47509be0ff34a26aab28403397aa2_PAN.png,0db47509be0ff34a26aab28403397aa2_PAN_mask.png,1,"[[[10.075570695702314], [-67.86474213850863]]]",Tacarigua,VE,"Venezuela, Bolivarian Republic of",0
0db5cdaa113e8162ee4f086f7943fa69_MUL.png,0db5cdaa113e8162ee4f086f7943fa69_PAN.png,0db5cdaa113e8162ee4f086f7943fa69_PAN_mask.png,1,"[[[30.371242132005488], [38.19758780379445]]]",Tubarjal,SA,Saudi Arabia,2
0db62fa4ae1d07b91d3c805a87674030_MUL.png,0db62fa4ae1d07b91d3c805a87674030_PAN.png,0db62fa4ae1d07b91d3c805a87674030_PAN_mask.png,1,"[[[10.473163490031729], [-66.80927898415825]]]",Petare,VE,"Venezuela, Bolivarian Republic of",6
0dcdd3ee94218fbc0fb06af0eff2ad65_MUL.png,0dcdd3ee94218fbc0fb06af0eff2ad65_PAN.png,0dcdd3ee94218fbc0fb06af0eff2ad65_PAN_mask.png,2,"[[[10.503730332529418], [-66.89704746363108]], [[10.503924527921955], [-66.8977158545187]]]",Caracas,VE,"Venezuela, Bolivarian Republic of",4
0dcefc73a08bd1cff4ac19af02b97c3e_MUL.png,0dcefc73a08bd1cff4ac19af02b97c3e_PAN.png,0dcefc73a08bd1cff4ac19af02b97c3e_PAN_mask.png,1,"[[[-3.755307500044], [-38.44657412860144]]]",Fortaleza,BR,Brazil,1
0ddf49b8f1c65c205e954678c10d0b4f_MUL.png,0ddf49b8f1c65c205e954678c10d0b4f_PAN.png,0ddf49b8f1c65c205e954678c10d0b4f_PAN_mask.png,1,"[[[30.23364155269095], [38.29589285564801]]]",Tubarjal,SA,Saudi Arabia,5
0de49a2662444288f3631e83c459e3bc_MUL.png,0de49a2662444288f3631e83c459e3bc_PAN.png,0de49a2662444288f3631e83c459e3bc_PAN_mask.png,1,"[[[44.431378799987996], [34.08384481245136]]]",Miskhor,UA,Ukraine,0
0e05bb233e4d7c09abb7693eb22a78ca_MUL.png,0e05bb233e4d7c09abb7693eb22a78ca_PAN.png,0e05bb233e4d7c09abb7693eb22a78ca_PAN_mask.png,1,"[[[30.433386230445226], [38.20431223997122]]]",Tubarjal,SA,Saudi Arabia,2
0e0eaf67883e6d581155e1f256f4f650_MUL.png,0e0eaf67883e6d581155e1f256f4f650_PAN.png,0e0eaf67883e6d581155e1f256f4f650_PAN_mask.png,1,"[[[11.68610488234318], [-70.13674577388879]]]",Punto Fijo,VE,"Venezuela, Bolivarian Republic of",0
0e1b914ed23533c97cd3201c7711c091_MUL.png,0e1b914ed23533c97cd3201c7711c091_PAN.png,0e1b914ed23533c97cd3201c7711c091_PAN_mask.png,1,"[[[10.189176540310596], [-64.67145624613994]]]",Lecherias,VE,"Venezuela, Bolivarian Republic of",7
0e206e166bea3ea4c0e7e874aa8c8b66_MUL.png,0e206e166bea3ea4c0e7e874aa8c8b66_PAN.png,0e206e166bea3ea4c0e7e874aa8c8b66_PAN_mask.png,1,"[[[30.200840437259757], [38.231112303374836]]]",Tubarjal,SA,Saudi Arabia,2
0e2bf226f29fb2dade3191163d3052f4_MUL.png,0e2bf226f29fb2dade3191163d3052f4_PAN.png,0e2bf226f29fb2dade3191163d3052f4_PAN_mask.png,1,"[[[36.74560643861141], [34.51964731072048]]]",Mezitli,TR,Turkey,4
0e511b12ab7702300a01600c97dc292c_MUL.png,0e511b12ab7702300a01600c97dc292c_PAN.png,0e511b12ab7702300a01600c97dc292c_PAN_mask.png,2,"[[[33.808442688869775], [10.863842228190324]], [[33.80897088868514], [10.864307198863788]]]",Houmt Souk,TN,Tunisia,6
0e8b292baaaee1e125a35f8fdd4c6e24_MUL.png,0e8b292baaaee1e125a35f8fdd4c6e24_PAN.png,0e8b292baaaee1e125a35f8fdd4c6e24_PAN_mask.png,1,"[[[30.119713885677122], [38.12912690649086]]]",Tubarjal,SA,Saudi Arabia,2
0e921983aebeb3eb30143e97084b44dc_MUL.png,0e921983aebeb3eb30143e97084b44dc_PAN.png,0e921983aebeb3eb30143e97084b44dc_PAN_mask.png,1,"[[[35.99330122144787], [39.63352729009524]]]",Ma`dan,SY,Syrian Arab Republic,0
0ea5543062026b441f2afd52c21ae2dd_MUL.png,0ea5543062026b441f2afd52c21ae2dd_PAN.png,0ea5543062026b441f2afd52c21ae2dd_PAN_mask.png,4,"[[[21.0305697332998], [105.81229554966815]], [[21.03063908911319], [105.81158402883001]], [[21.031067955119152], [105.81109457880036]], [[21.03119263302203], [105.81169006418286]]]",Cau Giay,VN,Viet Nam,3
0ea85dab2d2e0e373e7ced680c4c95f9_MUL.png,0ea85dab2d2e0e373e7ced680c4c95f9_PAN.png,0ea85dab2d2e0e373e7ced680c4c95f9_PAN_mask.png,3,"[[[-22.868005514815675], [-43.11230721300435]], [[-22.867919782663375], [-43.11294947405558]], [[-22.867629657241636], [-43.112458939210825]]]",Niteroi,BR,Brazil,4
0eae6be4572567b5ca52eb604ebb207e_MUL.png,0eae6be4572567b5ca52eb604ebb207e_PAN.png,0eae6be4572567b5ca52eb604ebb207e_PAN_mask.png,2,"[[[37.01675655420964], [35.33045409584003]], [[37.01698874813657], [35.330562340552724]]]",Adana,TR,Turkey,6
0ecf7c09dc883e5e7f27ddd501c8f6e2_MUL.png,0ecf7c09dc883e5e7f27ddd501c8f6e2_PAN.png,0ecf7c09dc883e5e7f27ddd501c8f6e2_PAN_mask.png,2,"[[[-23.54333695011365], [-46.64988304814119]], [[-23.543218458414504], [-46.65030152314215]]]",Sao Paulo,BR,Brazil,4
0edbf57dbebe438ce4ae1b61ebaf3b01_MUL.png,0edbf57dbebe438ce4ae1b61ebaf3b01_PAN.png,0edbf57dbebe438ce4ae1b61ebaf3b01_PAN_mask.png,1,"[[[30.65696590091044], [38.131764500202536]]]",Tubarjal,SA,Saudi Arabia,2
0ef1c324e9bc0bf12a68e08da6a3403b_MUL.png,0ef1c324e9bc0bf12a68e08da6a3403b_PAN.png,0ef1c324e9bc0bf12a68e08da6a3403b_PAN_mask.png,1,"[[[46.47501109539533], [30.67724874909076]]]",Odessa,UA,Ukraine,4
0ef89fb2040a625d51e2fcaf93b810a9_MUL.png,0ef89fb2040a625d51e2fcaf93b810a9_PAN.png,0ef89fb2040a625d51e2fcaf93b810a9_PAN_mask.png,1,"[[[36.96200963945715], [35.455875307270695]]]",Yuregir,TR,Turkey,6
0f0c23a4bfb95f8a6735559726ffbedf_MUL.png,0f0c23a4bfb95f8a6735559726ffbedf_PAN.png,0f0c23a4bfb95f8a6735559726ffbedf_PAN_mask.png,3,"[[[-22.922422102143887], [-43.23552653793733]], [[-22.92200123863622], [-43.23545869087034]], [[-22.921583752530488], [-43.23531292101687]]]",Rio de Janeiro,BR,Brazil,3
0f0e4d78c768ac6105b90a03943351d6_MUL.png,0f0e4d78c768ac6105b90a03943351d6_PAN.png,0f0e4d78c768ac6105b90a03943351d6_PAN_mask.png,1,"[[[36.66915760040527], [10.266969140242205]]]",La Sebala du Mornag,TN,Tunisia,1
0f0f89fd00e57fc6e6f4733339adc34c_MUL.png,0f0f89fd00e57fc6e6f4733339adc34c_PAN.png,0f0f89fd00e57fc6e6f4733339adc34c_PAN_mask.png,2,"[[[-23.704685244658393], [-46.60140975056246]], [[-23.704685177199405], [-46.601416268752956]]]",Diadema,BR,Brazil,3
0f3508c1e823917cf4f308af4b86f8d8_MUL.png,0f3508c1e823917cf4f308af4b86f8d8_PAN.png,0f3508c1e823917cf4f308af4b86f8d8_PAN_mask.png,4,"[[[-0.479748814125985], [117.14499198992488]], [[-0.479692838802435], [117.14462410480702]], [[-0.4792148259161826], [117.14475670409622]], [[-0.4790296469323462], [117.14494064216188]]]",Samarinda,ID,Indonesia,4
0f4c329dad9a0dc476d5ecc4f62e9e81_MUL.png,0f4c329dad9a0dc476d5ecc4f62e9e81_PAN.png,0f4c329dad9a0dc476d5ecc4f62e9e81_PAN_mask.png,1,"[[[11.12048347847171], [-63.86821336498406]]]",La Plaza Paraguachi,VE,"Venezuela, Bolivarian Republic of",0
0f4e23aa77e37304afd9e80738bd0a89_MUL.png,0f4e23aa77e37304afd9e80738bd0a89_PAN.png,0f4e23aa77e37304afd9e80738bd0a89_PAN_mask.png,1,"[[[36.80758354559556], [34.57612462354424]]]",Mercin,TR,Turkey,1
0f88a30c14251e659e45638926b41fe8_MUL.png,0f88a30c14251e659e45638926b41fe8_PAN.png,0f88a30c14251e659e45638926b41fe8_PAN_mask.png,1,"[[[10.493549313651304], [-66.87426140821772]]]",Caracas,VE,"Venezuela, Bolivarian Republic of",3
0f8fda8ed25c1ec138831da11109457e_MUL.png,0f8fda8ed25c1ec138831da11109457e_PAN.png,0f8fda8ed25c1ec138831da11109457e_PAN_mask.png,2,"[[[10.401699807198387], [-66.87427364624261]], [[10.402207512771389], [-66.8743817886891]]]",Baruta,VE,"Venezuela, Bolivarian Republic of",6
0f9fc63899aa3d6c17abdfb8e114edcc_MUL.png,0f9fc63899aa3d6c17abdfb8e114edcc_PAN.png,0f9fc63899aa3d6c17abdfb8e114edcc_PAN_mask.png,2,"[[[33.7214500624193], [10.762958572813709]], [[33.72151160035228], [10.76322021167653]]]",Houmt Souk,TN,Tunisia,1
0fa677fdc0c56367efa37913d28e2e1a_MUL.png,0fa677fdc0c56367efa37913d28e2e1a_PAN.png,0fa677fdc0c56367efa37913d28e2e1a_PAN_mask.png,1,"[[[-23.676602683360528], [-46.6171754879436]]]",Diadema,BR,Brazil,1
0fc1bb96ae8e6202bd4938e1b8db24da_MUL.png,0fc1bb96ae8e6202bd4938e1b8db24da_PAN.png,0fc1bb96ae8e6202bd4938e1b8db24da_PAN_mask.png,4,"[[[48.8471458852307], [38.31685440075069]], [[48.84726635883397], [38.31717875239011]], [[48.84747686091635], [38.31861956834726]], [[48.847483766829164], [38.319045259952446]]]",Bilohorivka,UA,Ukraine,4
0fe0358442a5ccb7c57c101f30d0a9f4_MUL.png,0fe0358442a5ccb7c57c101f30d0a9f4_PAN.png,0fe0358442a5ccb7c57c101f30d0a9f4_PAN_mask.png,1,"[[[30.25886230317416], [38.226687656567734]]]",Tubarjal,SA,Saudi Arabia,2
0fed09b1c038f6db7c42db46fb3f3840_MUL.png,0fed09b1c038f6db7c42db46fb3f3840_PAN.png,0fed09b1c038f6db7c42db46fb3f3840_PAN_mask.png,1,"[[[-10.30892798603509], [-48.31154729526099]]]",Palmas,BR,Brazil,4
1000718f3909af45dfa3944a640b348b_MUL.png,1000718f3909af45dfa3944a640b348b_PAN.png,1000718f3909af45dfa3944a640b348b_PAN_mask.png,24,"[[[-23.001137317954637], [-43.39667188619869]], [[-23.00112564618651], [-43.39594355010193]], [[-23.00112177420514], [-43.39598535551806]], [[-23.001122432129417], [-43.39605030719806]], [[-23.00112702707164], [-43.39565585619895]], [[-23.00111487606226], [-43.396152475647284]], [[-23.001115298972465], [-43.39619423029975]], [[-23.001115768859794], [-43.396240624359194]], [[-23.001090073523393], [-43.39667244437035]], [[-23.00104278211653], [-43.39666836313605]], [[-23.000869236289073], [-43.39564962388858]], [[-23.00086664225808], [-43.396665804183144]], [[-23.000837790756133], [-43.39593767260235]], [[-23.00083053476767], [-43.39564544146486]], [[-23.000833918771175], [-43.395979477929295]], [[-23.000834529696778], [-43.396039790075434]], [[-23.00083169147933], [-43.39618366211295]], [[-23.000815055901846], [-43.39666177369523]], [[-23.00076781146891], [-43.39666233186169]]]",Nilopolis,BR,Brazil,4
101b50b1b9733b7daf44fbae819bf6d6_MUL.png,101b50b1b9733b7daf44fbae819bf6d6_PAN.png,101b50b1b9733b7daf44fbae819bf6d6_PAN_mask.png,1,"[[[-8.723468007968794], [115.17036801351229]]]",Kuta,ID,Indonesia,4
106b3d2eada69162c50196b5526bc90c_MUL.png,106b3d2eada69162c50196b5526bc90c_PAN.png,106b3d2eada69162c50196b5526bc90c_PAN_mask.png,3,"[[[-23.66865123781485], [-46.63498355077491]], [[-23.668467088311658], [-46.63536902964776]], [[-23.667964390115845], [-46.6357929038619]]]",Diadema,BR,Brazil,1
106f04f5502e18e5f5ce384403265580_MUL.png,106f04f5502e18e5f5ce384403265580_PAN.png,106f04f5502e18e5f5ce384403265580_PAN_mask.png,1,"[[[30.508327876568828], [38.15677877021391]]]",Tubarjal,SA,Saudi Arabia,2
1071c38f0ec21e2c574a15182146ed13_MUL.png,1071c38f0ec21e2c574a15182146ed13_PAN.png,1071c38f0ec21e2c574a15182146ed13_PAN_mask.png,1,"[[[20.185318057862858], [105.9419550527464]]]",Thi Tran Tam Diep,VN,Viet Nam,1
108c4e696116ee7f00b2cc477448c100_MUL.png,108c4e696116ee7f00b2cc477448c100_PAN.png,108c4e696116ee7f00b2cc477448c100_PAN_mask.png,1,"[[[37.28947901785892], [-101.13572910313776]]]",Satanta,US,United States,5
108cec067259144b86cc4d6243d025b9_MUL.png,108cec067259144b86cc4d6243d025b9_PAN.png,108cec067259144b86cc4d6243d025b9_PAN_mask.png,1,"[[[-10.20449472282012], [-48.330121488855184]]]",Palmas,BR,Brazil,6
109a2ee06de35f55c3dfc9d8934bb9c0_MUL.png,109a2ee06de35f55c3dfc9d8934bb9c0_PAN.png,109a2ee06de35f55c3dfc9d8934bb9c0_PAN_mask.png,2,"[[[33.78132078498527], [10.88213417777526]], [[33.7816712697948], [10.881693690552346]]]",Houmt Souk,TN,Tunisia,6
10a6a679979c88da32d4ec04aed38b02_MUL.png,10a6a679979c88da32d4ec04aed38b02_PAN.png,10a6a679979c88da32d4ec04aed38b02_PAN_mask.png,2,"[[[-8.58688646294837], [116.08877276458236]], [[-8.586846289507248], [116.08880881466844]]]",Mataram,ID,Indonesia,7
10b14c6e14732174cda3cf2bc8692f97_MUL.png,10b14c6e14732174cda3cf2bc8692f97_PAN.png,10b14c6e14732174cda3cf2bc8692f97_PAN_mask.png,1,"[[[37.045870688821054], [35.2857811896054]]]",Adana,TR,Turkey,3
10c173ad253decb1cfbbcebc7ca6474c_MUL.png,10c173ad253decb1cfbbcebc7ca6474c_PAN.png,10c173ad253decb1cfbbcebc7ca6474c_PAN_mask.png,1,"[[[38.04627410958589], [27.0538589516214]]]",Ozdere,TR,Turkey,7
10c6ca007028919f4cb8a30b1bc2d848_MUL.png,10c6ca007028919f4cb8a30b1bc2d848_PAN.png,10c6ca007028919f4cb8a30b1bc2d848_PAN_mask.png,2,"[[[50.440161495382135], [30.6780724074254]], [[50.44026365209319], [30.678469795276396]]]",Knyazhichi,UA,Ukraine,7
10e598af5571587f48f02e3f4cf7147c_MUL.png,10e598af5571587f48f02e3f4cf7147c_PAN.png,10e598af5571587f48f02e3f4cf7147c_PAN_mask.png,1,"[[[30.620602536298488], [38.141517053924886]]]",Tubarjal,SA,Saudi Arabia,2
10ef9301c920d7d2f484e921bc31a96d_MUL.png,10ef9301c920d7d2f484e921bc31a96d_PAN.png,10ef9301c920d7d2f484e921bc31a96d_PAN_mask.png,1,"[[[30.088172696253306], [38.22016455726318]]]",Tubarjal,SA,Saudi Arabia,2
